,SPY,XLF,XLK,XLE,XLV,XLI,XLY,XLP,XLU,XLB,TLT,GLD,USO,HYG,UUP,^VIX
2016-10-14,0.0005160480471673168,0.00464574321918354,0.0038070468005626523,-0.0058565278272375565,-0.006728295725809019,0.0020990275411123527,-0.0011402763785248737,0.00019061564127698105,-0.00563841048321434,0.0032437666704621115,-0.014110675064372913,-0.005597559798284024,-0.004361122668703921,0.002304955376438045,0.0051394782489255775,-0.03474898053229625
2016-10-17,-0.003478034174660749,-0.00464574321918354,-0.002113236415061781,-0.00488320525028163,-0.003309140998888793,-0.0026242762087034244,-0.008273324793816261,-0.004784887717004693,0.005430214478139295,0.0008630037644778987,0.00636306732105929,0.0026773752071127532,-0.006137651574589675,-0.0013820851855852467,-0.0023687850777789343,0.005567490128307373
2016-10-18,0.006242787635725833,0.008243728455117338,0.005485419645669953,0.004023126843904379,0.01189049000535114,0.0020998140627650486,0.006623805383303871,0.003065192111461723,0.008503478413955268,0.009018738410976113,0.003241624791840536,0.00616410005463397,0.0070114156449019305,0.004026701957326573,0.0007901284782478868,-0.059083513005746546
2016-10-19,0.0026636435449498563,0.00868442766274713,0.0018917624406284972,0.014095668005959183,-0.003709867812450973,0.0031422622177661452,0.004434510365630029,-0.0057549163993457775,-0.002274442860098258,0.0072418356638808135,0.0008275062099567521,0.005713611741873237,0.018174454493724568,0.0028666029123156633,0.0003947851805516933,-0.05862236684026367
2016-10-20,-0.0018683302158697401,0.0,-0.0046305329709221965,-0.0011318199299887866,0.0047061813560160815,-0.0054174310556263094,-0.0018977003088100908,-0.0005774891976688679,-0.0006207518970464676,-0.0008490783927048717,0.0010520836714942305,-0.0030597728971404337,-0.019922663329643875,0.00011387611979962742,0.0031534918464330985,-0.04688357530982268
2016-10-21,0.0004672224932988911,-0.0005089167162877217,0.0027387705302936993,-0.006532151553688248,-0.008285885159146744,-0.001402602071768566,0.007946571353969922,0.005375423275692182,-0.005816523016488606,-0.0004249081702116797,0.001501780549195253,0.0007451585177253861,0.004364846510272358,0.00022954127567720306,0.0035357312598658375,-0.03027177218673005
2016-10-24,0.004243812878645059,0.00304927490905893,0.009631401409532003,-0.0029967884188253358,-0.0018667523887252457,0.001928021746629316,0.007136510012398567,0.006488265973114249,0.0037430903704338547,0.0023343708638092764,-0.0043603398430471785,-0.002237080125500057,-0.004364846510272358,0.0005717593582530434,0.001175715014865908,-0.02428037998692778
2016-10-25,-0.003356041982273794,-0.001015740233172746,-0.0035485012810156924,-0.004582803985999195,-0.0028784846490994553,-0.002630417276379138,-0.011796161341448563,0.0036080383036427577,0.006207123786482693,-0.00915737305722164,0.0026334486285897185,0.007519794693909176,-0.016762680403870966,-0.0005717593582530434,-0.0003918707225625262,0.03323565511175808
2016-10-26,-0.002009872096714993,0.006076024864401397,-0.0056620314452708875,0.0022943125713443813,-0.00607205974914482,0.0035060293831747913,-0.0043005725763811675,-0.0013275502153278218,0.0024721870306083638,-0.001498999707500115,-0.006785961583528177,-0.005613820564916772,-0.0134350089810642,-0.004014578476774666,-0.0003918453446689618,0.056332562859986446
2016-10-27,-0.002670549174662362,0.002521032238897103,-0.0012624268892982293,-0.0037310992443657653,0.00462967190049568,-0.006847891938051909,-0.008402557305806191,-0.004565243303037647,-0.005985126273989838,-0.0012863778924412372,-0.010953718064100393,0.0018196962666161554,0.010762425365681949,-0.0036838039927609145,0.0019579610741313758,0.07571181545711703
2016-10-28,-0.002959173135993254,-0.004542120569822838,-0.001053967702333125,-0.0027348730596501447,-0.021889127675081888,0.005972279831256255,-0.002303942680681459,0.004185538617226925,0.00310034892584099,0.0025713014741892692,-0.002220804454952763,0.004699292917769604,-0.018002268963880574,-0.004855938163699669,-0.005885691281631633,0.05262709530864118
2016-10-31,4.645647377188311e-05,-0.0015184435613266878,-0.0004216669234615722,-0.01087057163280214,-0.006215708732050906,0.0019247054647419937,0.0007683548796872941,0.002465319401292465,0.01981903942288943,0.00042790818592086666,0.0061141009690146575,0.002956643119974345,-0.04457567073610669,-0.003018312811716495,0.0003933871306598391,0.05234271008244029
2016-11-01,-0.007271655143386013,-0.004061110931747436,-0.008683543238658498,0.00014580724573409753,-0.0053588566536006965,-0.008601831014205974,-0.0070670263133929545,-0.004366102803796679,-0.01837587788287287,-0.005791968466848374,7.585913826613222e-05,0.006457707460557849,0.0037914702232431097,-0.003908011162882641,-0.0051270459725638595,0.08427218782453227
2016-11-02,-0.006036674670162334,-0.006634216757368527,-0.00640232208241498,-0.011135680370385703,-0.005237678900502196,-0.0037091909906754594,-0.006078826596116027,-0.002475647353349597,-0.012648913063348477,-0.005393489858727563,0.004341466051519305,0.007387264365792845,-0.027819536958811675,-0.004464945281456689,-0.0035651432240193515,0.040132114405126096
2016-11-03,-0.004587673288533267,0.0010233560797181518,-0.009680499412555221,0.003970181853317101,-0.009497051364426135,-0.001593806177899726,-0.0025984351167065434,-0.006888501512149592,0.0037491120202202133,0.00021649145810265225,-0.00770553742571245,0.005323910740822946,-0.019646978977075236,0.00023617257960451,-0.0027817032786665585,0.1335314049650287
2016-11-04,-0.001102290008899054,-0.003073566985096754,-0.001730823481549848,-0.00544447021950889,0.006943609180981802,0.0008857614652435508,-0.0019524700351016833,-0.009065494306458088,-0.003123265062679792,0.0034542086044058173,0.008920710094095341,0.0007237632468992672,-0.009970210619110631,0.0004703069870832799,-0.0027893716338098784,0.01928744713309527
2016-11-07,0.0218171942637575,0.024830157574972755,0.021423267573851934,0.021314463715631504,0.025250159613628753,0.024316564298096033,0.02280548845504926,0.016716873407804034,0.017366663348831857,0.015185565390124278,-0.00853753602287366,-0.018171976119520927,0.017875382676574958,0.013906299070167272,0.008344971427429737,-0.1849015737331654
2016-11-08,0.0044939951186222515,0.0005003989122616126,0.004863064992508992,0.0012989667442409036,0.002782621797038587,0.006030865749496961,0.004068446941432491,0.0041831502335551995,0.007758475853443247,0.00317894967855592,-0.004065897169862609,-0.004183952404119395,-0.005922965515349432,-0.0022072188697692674,0.002766313393704145,0.001602173243248295
2016-11-09,0.010546088772354523,0.041642020285176606,-0.0012666031792516463,0.01616998371406808,0.034642462151897035,0.024772473832817443,0.0020276060553143793,-0.013756580520539519,-0.03750601178038515,0.020938949395817197,-0.04335904239463506,-0.0006579098268444383,0.01766477243496034,-0.007002921792832684,0.006294323417131764,-0.2648219043454909
2016-11-10,0.0024926267218168263,0.03628194567034937,-0.016180440031144272,0.004249357843902679,0.01095992398478618,0.021060094221073467,0.003665321313842007,-0.027105379680045782,-0.024364915823355204,0.011536776887838496,-0.014880585633017418,-0.015001711673606088,-0.0236231235873694,-0.01320446802843378,0.0019587279919281997,0.02472651098201073
2016-11-11,-0.0023078049840794534,0.002772459621248835,0.0030001988356334053,-0.0184016101228881,-0.015065381168757774,0.0018034599082930036,0.005660278179384637,-0.0009884766791845578,-0.00411973023245249,-0.01381865173698138,-0.005638444227642481,-0.022377978717916136,-0.02726059755538479,-0.00942020453011505,0.0015642782436358083,-0.03943781214647357
2016-11-14,0.0007853583922203811,0.02416378263048191,-0.015309965004941972,0.005598815799748635,-0.003126359843597548,0.00425007907709718,0.00012566522989754247,-0.0017825103110280516,-0.0006520736335415833,0.002281874849142884,-0.005999620165901831,-0.008490234677527297,0.010183328941866243,0.007400549002702483,0.0097220626492871,0.021641296257279397
2016-11-15,0.007772569835471366,-0.0009014524370125621,0.01402546130511606,0.027813024754788973,0.002842461927148321,0.003744461756873374,0.003880750766216412,0.006126178494892276,0.01595899533867806,0.004135648335612974,0.004934441951228052,0.008661050768427714,0.04652004198676707,0.013113804942484819,0.001546736092406853,-0.07975497278973487
2016-11-16,-0.0018802809761453432,-0.014532146209542685,0.009171238991855457,-0.006986029569905572,-0.00426605626284271,-0.005703962372193949,0.0054819184621348604,0.00019662340152359903,-0.006869997447125797,-0.001858872783380594,0.00898275450903796,-0.0029929143246398837,-0.010695348620981093,-0.003998848741085581,0.0027011987590781494,0.02584125920615854
2016-11-17,0.005127496423991573,0.013630086583078516,0.006349387033104392,-0.0067532842954758365,0.003982077725478206,0.0021222149674011703,0.011980590821683457,-0.0017740370083911827,0.0002157736589651904,0.00041340283993829274,-0.014824285787307545,-0.005151539575841468,-0.009823205658531897,-0.0027138105461781414,0.005763829611920013,-0.027338228339710557
2016-11-18,-0.002240121800470618,0.0,-0.0008444018311477564,0.004085671810753144,-0.010702933660996727,-0.0003264108321228143,-0.003073705603871879,-0.0035581327829943277,-0.0030201427227494193,-0.0014473705462569875,-0.002891664517870929,-0.008818980245606234,0.018582400924299414,0.0,0.003442244088217361,-0.03817257239318117
2016-11-21,0.007523070127779086,0.003603571907279335,0.010084124729105248,0.023481439354169353,0.0035802164758962363,0.0053693135161752,0.006505704068282103,0.006710280615947806,0.010529723923951462,0.0117270961439786,0.002479199426522527,0.003727307214024478,0.04268080318976786,0.008002479662190254,-0.0038254675498925472,-0.03403575837942574
